OWNER|INDEX_NAME|TABLE_NAME|UNIQUENESS|TABLESPACE|COLUMNS
HUMAN_RESOURCES|WLF_EVENT_ASSIGNMENTS_F_N5|WLF_EVENT_ASSIGNMENTS_F|Non Unique|Default|ASSIGNMENT_PROFILE_NUMBER
HUMAN_RESOURCES|WLF_EVENT_ASSIGNMENTS_F_N6|WLF_EVENT_ASSIGNMENTS_F|Non Unique|Default|ACCESS_PERMISSION_ID
HUMAN_RESOURCES|WLF_EVENT_ASSIGNMENTS_F_N7|WLF_EVENT_ASSIGNMENTS_F|Non Unique|Default|RUN_AS_ID
HUMAN_RESOURCES|WLF_EVENT_ASSIGNMENTS_F_U2|WLF_EVENT_ASSIGNMENTS_F|Unique|Default|EVENT_ASSIGNMENT_ID, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE
HUMAN_RESOURCES|HWM_TM_COST_OVERRIDE_ATRBS_N1|HWM_TM_COST_OVERRIDE_ATRBS|Non Unique|Default|TM_COST_OVERRIDE_ID, DATE_FROM, DATE_TO
HUMAN_RESOURCES|HWM_TM_COST_OVERRIDE_ATRBS_U1|HWM_TM_COST_OVERRIDE_ATRBS|Unique|Default|TM_COST_OVERRIDE_ATRB_ID
HUMAN_RESOURCES|FF_GLOBALS_B_F_N20|FF_GLOBALS_B_F|Non Unique|Default|SGUID, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE
HUMAN_RESOURCES|FF_GLOBALS_B_F_PK|FF_GLOBALS_B_F|Unique|Default|GLOBAL_ID, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE, ORA_SEED_SET1
HUMAN_RESOURCES|FF_GLOBALS_B_F_PK1|FF_GLOBALS_B_F|Unique|Default|GLOBAL_ID, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE, ORA_SEED_SET2
HUMAN_RESOURCES|FF_GLOBALS_F_N1|FF_GLOBALS_B_F|Non Unique|Default|"UPPER(""BASE_GLOBAL_NAME"")"
HUMAN_RESOURCES|HTS_SCHED_PROFILE_RTN_GRPS_PK_|HTS_SCHED_PROFILE_RTN_GRPS_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, SCHED_PROFILE_RTN_GRP_ID
HUMAN_RESOURCES|PER_EXT_UE_DBI_MAPPING_N1|PER_EXT_UE_DBI_MAPPING|Non Unique|Default|BASE_USER_ENTITY_NAME
HUMAN_RESOURCES|PER_EXT_UE_DBI_MAPPING_N2|PER_EXT_UE_DBI_MAPPING|Non Unique|Default|PARENT_BASE_USER_ENTITY
HUMAN_RESOURCES|PER_EXT_UE_DBI_MAPPING_N20|PER_EXT_UE_DBI_MAPPING|Non Unique|Default|SGUID
HUMAN_RESOURCES|PER_EXT_UE_DBI_MAPPING_N3|PER_EXT_UE_DBI_MAPPING|Non Unique|Default|USER_ENTITY_ID
HUMAN_RESOURCES|PER_EXT_UE_DBI_MAPPING_N4|PER_EXT_UE_DBI_MAPPING|Non Unique|Default|PARENT_USER_ENTITY_ID
HUMAN_RESOURCES|PER_EXT_UE_DBI_MAPPING_PK|PER_EXT_UE_DBI_MAPPING|Unique|Default|UE_DBI_MAPPING_ID, ORA_SEED_SET1
HUMAN_RESOURCES|PER_EXT_UE_DBI_MAPPING_PK1|PER_EXT_UE_DBI_MAPPING|Unique|Default|UE_DBI_MAPPING_ID, ORA_SEED_SET2
HUMAN_RESOURCES|HMO_MODEL_PLANS_B_N1|HMO_MODEL_PLANS_B|Non Unique|Default|ENTERPRISE_ID, AUTHOR_PERSON_ID
HUMAN_RESOURCES|HMO_MODEL_PLANS_B_PK|HMO_MODEL_PLANS_B|Unique|Default|MODEL_PLAN_ID
HUMAN_RESOURCES|HWR_WLNS_INVITE_U1|HWR_WLNS_INVITE|Unique|FUSION_TS_TX_DATA|ID
HUMAN_RESOURCES|PER_PRSNSECPROF_MGR_TYPSN1_|PER_PERSON_SEC_PROF_MGR_TYPES_|Non Unique|Default|PERSON_SEC_PROF_MGR_TYPE_ID
HUMAN_RESOURCES|PER_PRSN_SEC_PROF_MGR_TYP_PK_|PER_PERSON_SEC_PROF_MGR_TYPES_|Unique|FUSION_TS_TX_DATA|LAST_UPDATE_DATE, LAST_UPDATED_BY, PERSON_SEC_PROF_MGR_TYPE_ID
HUMAN_RESOURCES|HNS_NOTESN1_|HNS_NOTES_|Non Unique|Default|NOTES_ID, LAST_UPDATE_DATE
HUMAN_RESOURCES|HNS_NOTES_UK1_|HNS_NOTES_|Unique|FUSION_TS_TX_DATA|LAST_UPDATE_DATE, LAST_UPDATED_BY, NOTES_ID
HUMAN_RESOURCES|HRC_TXN_HEADER_N1|HRC_TXN_HEADER|Non Unique|Default|APPLICATION_ID
HUMAN_RESOURCES|HRC_TXN_HEADER_N2|HRC_TXN_HEADER|Non Unique|Default|SUBJECT, SUBJECT_ID
HUMAN_RESOURCES|HRC_TXN_HEADER_N3|HRC_TXN_HEADER|Non Unique|Default|OBJECT_ID, OBJECT
HUMAN_RESOURCES|HRC_TXN_HEADER_N4|HRC_TXN_HEADER|Non Unique|Default|MODULE_GROUP, MODULE_IDENTIFIER
HUMAN_RESOURCES|HRC_TXN_HEADER_N5|HRC_TXN_HEADER|Non Unique|Default|INITIATOR_USER_ID
HUMAN_RESOURCES|HRC_TXN_HEADER_N6|HRC_TXN_HEADER|Non Unique|Default|PARENT_TRANSACTION_ID
HUMAN_RESOURCES|HRC_TXN_HEADER_N8|HRC_TXN_HEADER|Non Unique|HRC_TXN_HEADER_N8|"UPPER(""CREATED_BY""), ""CREATION_DATE"""
HUMAN_RESOURCES|HRC_TXN_HEADER_N9|HRC_TXN_HEADER|Non Unique|HRC_TXN_HEADER_N9|"PROCESS_ID, ""CREATION_DATE"""
HUMAN_RESOURCES|HRC_TXN_HEADER_PK|HRC_TXN_HEADER|Unique|Default|TRANSACTION_ID
HUMAN_RESOURCES|HRT_PROFLE_MAP_REQUESTS_U1|HRT_PROFILE_MAP_REQUESTS|Unique|Default|MAPPING_REQUEST_ID, BUSINESS_GROUP_ID
HUMAN_RESOURCES|HXT_GEOFENCE_ASSIGNMENTS_N1|HXT_GEOFENCE_ASSIGNMENTS|Non Unique|Default|GEOFENCE_ID, GRP_ID
HUMAN_RESOURCES|HXT_GEOFENCE_ASSIGNMENTS_PK|HXT_GEOFENCE_ASSIGNMENTS|Unique|Default|GEOFENCE_ASSIGNMENT_ID
HUMAN_RESOURCES|WLF_CM_RENDITIONS_N1|WLF_CM_RENDITIONS|Non Unique|Default|CONTENT_ID
HUMAN_RESOURCES|WLF_CM_RENDITIONS_PK|WLF_CM_RENDITIONS|Unique|Default|RENDITION_ID
HUMAN_RESOURCES|HRQ_SUBSCRIBERS_B_PK|HRQ_SUBSCRIBERS_B|Unique|Default|SUBSCRIBER_ID, BUSINESS_GROUP_ID, ORA_SEED_SET1
HUMAN_RESOURCES|HRQ_SUBSCRIBERS_B_PK1|HRQ_SUBSCRIBERS_B|Unique|Default|SUBSCRIBER_ID, BUSINESS_GROUP_ID, ORA_SEED_SET2
HUMAN_RESOURCES|HRQ_SUBSCRIBERS_B_U1|HRQ_SUBSCRIBERS_B|Unique|Default|BUSINESS_GROUP_ID, SUBSCRIBER_CODE, ORA_SEED_SET1
HUMAN_RESOURCES|HRQ_SUBSCRIBERS_B_U11|HRQ_SUBSCRIBERS_B|Unique|Default|BUSINESS_GROUP_ID, SUBSCRIBER_CODE, ORA_SEED_SET2
HUMAN_RESOURCES|HEX_RUN_SUB_PROCESS_N1|HEX_RUN_SUB_PROCESS|Non Unique|Default|EXT_RUN_ID, PROCESS_TYPE, PROCESS_STATUS
HUMAN_RESOURCES|HEX_RUN_SUB_PROCESS_N2|HEX_RUN_SUB_PROCESS|Non Unique|Default|EXT_RUN_ID, ATTRIBUTE_CATEGORY, ATTRIBUTE1
HUMAN_RESOURCES|HEX_RUN_SUB_PROCESS_PK|HEX_RUN_SUB_PROCESS|Unique|Default|EXT_RUN_ID, ESS_REQUEST_ID
HUMAN_RESOURCES|HWR_WLNS_USER_NOT_PRF_U1|HWR_WLNS_USER_NOT_PRF|Unique|FUSION_TS_TX_DATA|USER_ID, NOTIFICATION_PREFERENCE
HUMAN_RESOURCES|HWM_TCD_EXP_DATA_SCH_TXN_U1|HWM_TCD_EXP_DATA_SCH_TXN|Unique|Default|TCD_EXP_DATA_SCH_TXN_ID
HUMAN_RESOURCES|WLF_OBJECT_STATS_U1|WLF_OBJECT_STATS|Unique|Default|OBJECT_STATS_ID
HUMAN_RESOURCES|WLF_OBJECT_STATS_U2|WLF_OBJECT_STATS|Unique|Default|OBJECT_ID, STAT_TYPE
HUMAN_RESOURCES|HRG_MASS_REQ_RESULTS_FK1|HRG_MASS_REQ_RESULTS|Non Unique|Default|MASS_REQUEST_ID
HUMAN_RESOURCES|HRG_MASS_REQ_RESULTS_FK2|HRG_MASS_REQ_RESULTS|Non Unique|Default|REQUEST_GOAL_ID
HUMAN_RESOURCES|HRG_MASS_REQ_RESULTS_FK3|HRG_MASS_REQ_RESULTS|Non Unique|Default|GOAL_ID
HUMAN_RESOURCES|HRG_MASS_REQ_RESULTS_FK4|HRG_MASS_REQ_RESULTS|Non Unique|Default|GOAL_PLAN_ID
HUMAN_RESOURCES|HRG_MASS_REQ_RESULTS_N2|HRG_MASS_REQ_RESULTS|Non Unique|Default|RESULT_CODE
HUMAN_RESOURCES|HRG_MASS_REQ_RESULTS_PK|HRG_MASS_REQ_RESULTS|Unique|Default|MASS_REQUEST_RESULT_ID
HUMAN_RESOURCES|IRC_CAMP_POST_VIEWS_FK1|IRC_CAMP_POST_VIEWS|Non Unique|Default|CHANNEL_ID
HUMAN_RESOURCES|IRC_CAMP_POST_VIEWS_PK|IRC_CAMP_POST_VIEWS|Unique|Default|POST_VIEW_ID
HUMAN_RESOURCES|PER_ACCRUAL_CALC_RULES_N1|PER_ACCRUAL_CALC_RULES|Non Unique|Default|ACCRUAL_PLAN_ID
HUMAN_RESOURCES|PER_ACCRUAL_CALC_RULES_N2|PER_ACCRUAL_CALC_RULES|Non Unique|Default|LAST_UPDATE_DATE
HUMAN_RESOURCES|PER_ACCRUAL_CALC_RULES_PK|PER_ACCRUAL_CALC_RULES|Unique|Default|ACCRUAL_CALC_RULE_ID
HUMAN_RESOURCES|HR_ALL_ORG_UNITS_F_TL_N1|HR_ORGANIZATION_UNITS_F_TL|Non Unique|Default|LANGUAGE, NAME
HUMAN_RESOURCES|HR_ALL_ORG_UNITS_F_TL_N3|HR_ORGANIZATION_UNITS_F_TL|Non Unique|Default|LAST_UPDATE_DATE
HUMAN_RESOURCES|HR_ORGANIZATION_UNITS_F_TL_N2|HR_ORGANIZATION_UNITS_F_TL|Non Unique|Default|"UPPER(""NAME""), LANGUAGE, EFFECTIVE_END_DATE, EFFECTIVE_START_DATE"
HUMAN_RESOURCES|HR_ORGANIZATION_UNITS_F_TL_N4|HR_ORGANIZATION_UNITS_F_TL|Non Unique|Default|LANGUAGE, TITLE
HUMAN_RESOURCES|HR_ORGANIZATION_UNITS_F_TL_N5|HR_ORGANIZATION_UNITS_F_TL|Non Unique|Default|"UPPER(""TITLE""), LANGUAGE, EFFECTIVE_END_DATE, EFFECTIVE_START_DATE"
HUMAN_RESOURCES|HR_ORGANIZATION_UNITS_F_TL_PK|HR_ORGANIZATION_UNITS_F_TL|Unique|Default|ORGANIZATION_ID, LANGUAGE, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE
HUMAN_RESOURCES|PAY_CALCULATION_UNITS_F_N1|PAY_CALCULATION_UNITS_F|Non Unique|Default|ELEMENT_TYPE_ID, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE
HUMAN_RESOURCES|PAY_CALCULATION_UNITS_F_N2|PAY_CALCULATION_UNITS_F|Non Unique|Default|"UPPER(""CONTEXT_VALUE3""), VALUE_DEFN_ID"
HUMAN_RESOURCES|PAY_CALCULATION_UNITS_F_N20|PAY_CALCULATION_UNITS_F|Non Unique|Default|SGUID, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE
HUMAN_RESOURCES|PAY_CALCULATION_UNITS_F_PK|PAY_CALCULATION_UNITS_F|Unique|Default|CALCULATION_UNIT_ID, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE, ORA_SEED_SET1
HUMAN_RESOURCES|PAY_CALCULATION_UNITS_F_PK1|PAY_CALCULATION_UNITS_F|Unique|Default|CALCULATION_UNIT_ID, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE, ORA_SEED_SET2
HUMAN_RESOURCES|PER_PORTRAIT_MESSAGES_B_N1|PER_PORTRAIT_MESSAGES_B|Non Unique|Default|TARGET_PERSON_ID
HUMAN_RESOURCES|PER_PORTRAIT_MESSAGES_B_PK|PER_PORTRAIT_MESSAGES_B|Unique|Default|PORTRAIT_MESSAGE_ID
HUMAN_RESOURCES|BEN_CPET_F_N1|BEN_CNTNU_PRTN_CTFN_TYP_F|Non Unique|Default|CTFN_RQD_WHEN_RL
HUMAN_RESOURCES|BEN_CPET_F_N2|BEN_CNTNU_PRTN_CTFN_TYP_F|Non Unique|Default|CNTNG_PRTN_ELIG_PRFL_ID
HUMAN_RESOURCES|BEN_CPET_F_PK|BEN_CNTNU_PRTN_CTFN_TYP_F|Unique|Default|CNTNU_PRTN_CTFN_TYP_ID, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE
HUMAN_RESOURCES|IRC_GV_VIEWS_TL_PK|IRC_GV_VIEWS_TL|Unique|Default|VIEW_ID, LANGUAGE, ORA_SEED_SET1
HUMAN_RESOURCES|IRC_GV_VIEWS_TL_PK1|IRC_GV_VIEWS_TL|Unique|Default|VIEW_ID, LANGUAGE, ORA_SEED_SET2
HUMAN_RESOURCES|PAY_REPORT_RECORDS_TL_PK|PAY_REPORT_RECORDS_TL|Unique|Default|REPORT_RECORD_ID, LANGUAGE, ORA_SEED_SET1
HUMAN_RESOURCES|PAY_REPORT_RECORDS_TL_PK1|PAY_REPORT_RECORDS_TL|Unique|Default|REPORT_RECORD_ID, LANGUAGE, ORA_SEED_SET2
HUMAN_RESOURCES|HTS_LABOR_DEMAND_DEFS_U1|HTS_LABOR_DEMAND_DEFS|Unique|Default|DEMAND_ID
HUMAN_RESOURCES|HTS_LABOR_DEMAND_DEFS_U2|HTS_LABOR_DEMAND_DEFS|Unique|Default|DEMAND_CD
HUMAN_RESOURCES|IRC_REQ_LOCATIONS_FK1|IRC_REQ_LOCATIONS|Non Unique|Default|GEOGRAPHY_ID
HUMAN_RESOURCES|IRC_REQ_LOCATIONS_FK2|IRC_REQ_LOCATIONS|Non Unique|Default|REQUISITION_ID
HUMAN_RESOURCES|IRC_REQ_LOCATIONS_FK3|IRC_REQ_LOCATIONS|Non Unique|Default|GEOGRAPHY_NODE_ID
HUMAN_RESOURCES|IRC_REQ_LOCATIONS_PK|IRC_REQ_LOCATIONS|Unique|Default|REQ_LOCATION_ID
HUMAN_RESOURCES|HRA_ANLYT_BOX_LBLS_TL_PK|HRA_ANLYT_BOX_LBLS_TL|Unique|Default|ANALYTIC_BOX_LABEL_ID, BUSINESS_GROUP_ID, LANGUAGE
HUMAN_RESOURCES|HWR_PER_ORGANIZATION_TL_U1|HWR_PER_ORGANIZATION_TL|Unique|FUSION_TS_TX_DATA|HWR_ORG_ID, LANGUAGE
HUMAN_RESOURCES|IRC_CMT_LAUNCH_RESULTS_PK|IRC_CMT_LAUNCH_RESULTS|Unique|Default|RESULT_ID
HUMAN_RESOURCES|IRC_CMT_LAUNCH_RESULTS_U1|IRC_CMT_LAUNCH_RESULTS|Unique|Default|LAUNCH_ID, RESULT_TYPE
HUMAN_RESOURCES|PER_SHARE_INFO_COMPONENTS_PK|PER_SHARE_INFO_COMPONENTS|Unique|Default|SHARE_INFO_COMPONENT_ID
HUMAN_RESOURCES|BEN_ELIG_SP_CLNG_PRG_PRTE_N1|BEN_ELIG_SP_CLNG_PRG_PRTE|Non Unique|Default|ELIGY_PRFL_ID
HUMAN_RESOURCES|BEN_ELIG_SP_CLNG_PRG_PRTE_PK|BEN_ELIG_SP_CLNG_PRG_PRTE|Unique|Default|ELIG_SP_CLNG_PRG_PRTE_ID
HUMAN_RESOURCES|IRC_GV_CATEGORIES_B_PK|IRC_GV_CATEGORIES_B|Unique|Default|CATEGORY_ID, ORA_SEED_SET1
HUMAN_RESOURCES|IRC_GV_CATEGORIES_B_PK1|IRC_GV_CATEGORIES_B|Unique|Default|CATEGORY_ID, ORA_SEED_SET2
HUMAN_RESOURCES|IRC_GV_CATEGORIES_B_U1|IRC_GV_CATEGORIES_B|Unique|Default|CATEGORY_CODE, ORA_SEED_SET1
HUMAN_RESOURCES|IRC_GV_CATEGORIES_B_U11|IRC_GV_CATEGORIES_B|Unique|Default|CATEGORY_CODE, ORA_SEED_SET2
HUMAN_RESOURCES|HRC_DL_PARAM_SUMMARY_N1|HRC_DL_PARAM_SUMMARY|Non Unique|Default|DATA_SET_ID
HUMAN_RESOURCES|HRC_DL_PARAM_SUMMARY_N2|HRC_DL_PARAM_SUMMARY|Non Unique|Default|DATA_SET_BUS_OBJ_ID, PROCESS_ID, PARAM_NAME
HUMAN_RESOURCES|HRC_DL_PARAM_SUMMARY_U1|HRC_DL_PARAM_SUMMARY|Unique|Default|PARAM_SUMMARY_ID
HUMAN_RESOURCES|WLF_REQUEST_DETAILS_U1|WLF_REQUEST_DETAILS|Unique|Default|REQUEST_DETAIL_ID
HUMAN_RESOURCES|PER_ALLOCATED_CHECKLISTSN1_|PER_ALLOCATED_CHECKLISTS_TL_|Non Unique|Default|ALLOCATED_CHECKLIST_ID, LANGUAGE, LAST_UPDATE_DATE
HUMAN_RESOURCES|PER_ALLOCATED_CHK_TL_PK_|PER_ALLOCATED_CHECKLISTS_TL_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, ALLOCATED_CHECKLIST_ID, LANGUAGE
HUMAN_RESOURCES|PAY_RECORDED_REQUESTS_N1|PAY_RECORDED_REQUESTS|Non Unique|Default|ATTRIBUTE1, ATTRIBUTE_CATEGORY
HUMAN_RESOURCES|PAY_RECORDED_REQUESTS_N56|PAY_RECORDED_REQUESTS|Non Unique|Default|ATTRIBUTE2, ATTRIBUTE1, ATTRIBUTE_CATEGORY
HUMAN_RESOURCES|PAY_RECORDED_REQUESTS_PK|PAY_RECORDED_REQUESTS|Unique|Default|RECORDED_REQUEST_ID
HUMAN_RESOURCES|HRA_EVAL_STEPS_FK2|HRA_EVAL_STEPS|Non Unique|Default|EVAL_PARTICIPANT_ID
HUMAN_RESOURCES|HRA_EVAL_STEPS_N1|HRA_EVAL_STEPS|Non Unique|Default|EVALUATION_ID, STEP_CODE, PARENT_STEP_ID
HUMAN_RESOURCES|HRA_EVAL_STEPS_PK|HRA_EVAL_STEPS|Unique|Default|EVAL_STEP_ID
HUMAN_RESOURCES|PER_CHK_TASK_COM_CONDNS_TL_PK|PER_CHK_TASK_COM_CONDNS_TL|Unique|Default|TASK_COM_CONDITION_ID, LANGUAGE
HUMAN_RESOURCES|CMP_MKT_COMP_TYPES_B_U1|CMP_MKT_COMP_TYPES_B|Unique|Default|COMP_TYPE_CODE, BUSINESS_GROUP_ID
HUMAN_RESOURCES|CMP_MKT_COMP_TYPE_U1|CMP_MKT_COMP_TYPES_B|Unique|Default|COMP_TYPE_ID
HUMAN_RESOURCES|PAY_EVENT_GROUPS_FK1|PAY_EVENT_GROUPS|Non Unique|Default|TIME_DEFINITION_ID
HUMAN_RESOURCES|PAY_EVENT_GROUPS_PK|PAY_EVENT_GROUPS|Unique|Default|EVENT_GROUP_ID, ORA_SEED_SET1
HUMAN_RESOURCES|PAY_EVENT_GROUPS_PK1|PAY_EVENT_GROUPS|Unique|Default|EVENT_GROUP_ID, ORA_SEED_SET2
HUMAN_RESOURCES|PAY_EVENT_GROUPS_UK1|PAY_EVENT_GROUPS|Unique|Default|BASE_EVENT_GROUP_NAME, LEGISLATION_CODE, LEGISLATIVE_DATA_GROUP_ID, ORA_SEED_SET1
HUMAN_RESOURCES|PAY_EVENT_GROUPS_UK11|PAY_EVENT_GROUPS|Unique|Default|BASE_EVENT_GROUP_NAME, LEGISLATION_CODE, LEGISLATIVE_DATA_GROUP_ID, ORA_SEED_SET2
HUMAN_RESOURCES|HWR_AREA_OF_EXPERTISE_U1|HWR_AREA_OF_EXPERTISE|Unique|Default|PERSON_ID, AREA_OF_EXPERTISE_CODE, AREA_OF_EXPERTISE_ID
HUMAN_RESOURCES|HNS_PERSONSN1_|HNS_PERSONS_|Non Unique|Default|PERSON_ID, LAST_UPDATE_DATE
HUMAN_RESOURCES|HNS_PERSONS_UK1_|HNS_PERSONS_|Unique|FUSION_TS_TX_DATA|LAST_UPDATE_DATE, LAST_UPDATED_BY, PERSON_ID
HUMAN_RESOURCES|HRT_PROFILE_MAP_CONTENTS_U1|HRT_PROFILE_MAP_CONTENTS|Unique|Default|MAPPING_CONTENT_ID, BUSINESS_GROUP_ID
HUMAN_RESOURCES|HRT_PROFILE_MAP_CONTENTS_U2|HRT_PROFILE_MAP_CONTENTS|Unique|Default|BUSINESS_GROUP_ID, CONTENT_TYPE_ID, SECTION_ID
HUMAN_RESOURCES|WLF_LI_CONTENT_F_N1|WLF_LI_CONTENT_F|Non Unique|Default|EXTERNAL_IDENTIFIER
HUMAN_RESOURCES|WLF_LI_CONTENT_F_N2|WLF_LI_CONTENT_F|Non Unique|Default|LEARNING_ITEM_ID
HUMAN_RESOURCES|WLF_LI_CONTENT_F_N3|WLF_LI_CONTENT_F|Non Unique|WLF_LI_CONTENT_F_N3|CONTENT_FORMAT
HUMAN_RESOURCES|WLF_LI_CONTENT_F_N4|WLF_LI_CONTENT_F|Non Unique|WLF_LI_CONTENT_F_N4|CONTENT_TYPE
HUMAN_RESOURCES|WLF_LI_CONTENT_F_N5|WLF_LI_CONTENT_F|Non Unique|WLF_LI_CONTENT_F_N5|STATUS
HUMAN_RESOURCES|WLF_LI_CONTENT_F_N6|WLF_LI_CONTENT_F|Non Unique|WLF_LI_CONTENT_F_N6|SOURCE_ID
HUMAN_RESOURCES|WLF_LI_CONTENT_F_N7|WLF_LI_CONTENT_F|Non Unique|WLF_LI_CONTENT_F_N7|"UPPER(""CONTENT_NUMBER"")"
HUMAN_RESOURCES|WLF_LI_CONTENT_F_U1|WLF_LI_CONTENT_F|Unique|Default|CONTENT_ID, EFFECTIVE_START_DATE, EFFECTIVE_END_DATE
HUMAN_RESOURCES|PER_DOC_TYPE_SEC_PROF_DOC_N20|PER_DOC_TYPE_SEC_PROF_DOCTYPES|Non Unique|Default|SGUID
HUMAN_RESOURCES|PER_DOCTYP_SEC_PROF_DOCTYP_FK2|PER_DOC_TYPE_SEC_PROF_DOCTYPES|Non Unique|FUSION_TS_TX_DATA|DOC_TYPE_SECURITY_PROFILE_ID
HUMAN_RESOURCES|PER_DOCTYP_SEC_PROF_DOCTYP_PK1|PER_DOC_TYPE_SEC_PROF_DOCTYPES|Unique|FUSION_TS_TX_DATA|DOC_TYPE_SEC_PROF_DOC_TYPE_ID
HUMAN_RESOURCES|HRT_RATING_CATEGORIES_B_N1|HRT_RATING_CATEGORIES_B|Non Unique|Default|RATING_MODEL_ID
HUMAN_RESOURCES|HRT_RATING_CATEGORIES_B_PK|HRT_RATING_CATEGORIES_B|Unique|Default|CATEGORY_ID, BUSINESS_GROUP_ID
HUMAN_RESOURCES|FAI_EVAL_METRICS_AGGR_N1|FAI_EVAL_METRICS_AGGR|Non Unique|Default|CREATION_DATE
HUMAN_RESOURCES|FAI_EVAL_METRICS_AGGR_N2|FAI_EVAL_METRICS_AGGR|Non Unique|Default|TARGET_OBJECT_CODE
HUMAN_RESOURCES|FAI_EVAL_METRICS_AGGR_N3|FAI_EVAL_METRICS_AGGR|Non Unique|Default|METRIC_LEVEL
HUMAN_RESOURCES|FAI_EVAL_METRICS_AGGR_N4|FAI_EVAL_METRICS_AGGR|Non Unique|Default|AGGREGATION_RANGE
HUMAN_RESOURCES|FAI_EVAL_METRICS_AGGR_U1|FAI_EVAL_METRICS_AGGR|Unique|Default|AGGR_ID
HUMAN_RESOURCES|IRC_CAMP_AUDIENCE_STATUS_FK1|IRC_CAMP_AUDIENCE_STATUS|Non Unique|Default|CAMPAIGN_ID
HUMAN_RESOURCES|IRC_CAMP_AUDIENCE_STATUS_FK2|IRC_CAMP_AUDIENCE_STATUS|Non Unique|Default|PERSON_ID
HUMAN_RESOURCES|IRC_CAMP_AUDIENCE_STATUS_N1|IRC_CAMP_AUDIENCE_STATUS|Non Unique|Default|AUDIENCE_SOURCE_CONTEXT, AUDIENCE_SOURCE_ID, CAMPAIGN_ID, STATUS
HUMAN_RESOURCES|IRC_CAMP_AUDIENCE_STATUS_PK|IRC_CAMP_AUDIENCE_STATUS|Unique|Default|CAMP_AUDIENCE_ID
HUMAN_RESOURCES|IRC_CAMP_AUDIENCE_STATUS_U1|IRC_CAMP_AUDIENCE_STATUS|Unique|Default|AUDIENCE_SOURCE_CONTEXT, AUDIENCE_SOURCE_ID, CAMPAIGN_ID, PERSON_ID
HUMAN_RESOURCES|PER_LOCATION_SECURITY_PN1_|PER_LOCATION_SECURITY_PROFILE_|Non Unique|Default|LOCATION_SECURITY_PROFILE_ID
HUMAN_RESOURCES|PER_LOCATION_SEC_PROFILE_PK_|PER_LOCATION_SECURITY_PROFILE_|Unique|FUSION_TS_TX_DATA|LAST_UPDATE_DATE, LAST_UPDATED_BY, LOCATION_SECURITY_PROFILE_ID
HUMAN_RESOURCES|HWR_DI_OBJ_NAME_B_U1|HWR_DI_OBJ_NAME_B|Unique|FUSION_TS_TX_DATA|ID, ORA_SEED_SET1
HUMAN_RESOURCES|HWR_DI_OBJ_NAME_B_U11|HWR_DI_OBJ_NAME_B|Unique|FUSION_TS_TX_DATA|ID, ORA_SEED_SET2
HUMAN_RESOURCES|HRM_POOL_SEC_PROF_BUS_UNIT_PK|HRM_POOL_SEC_PROF_BUS_UNITS|Unique|FUSION_TS_TX_DATA|POOL_SEC_PROF_BUS_UNIT_ID
HUMAN_RESOURCES|HRM_POOL_SEC_PROF_BUS_UNIT_U1|HRM_POOL_SEC_PROF_BUS_UNITS|Unique|FUSION_TS_TX_DATA|POOL_SECURITY_PROFILE_ID, BUSINESS_UNIT_ID
HUMAN_RESOURCES|HRQ_QUESTIONNAIRES_TL_N1|HRQ_QUESTIONNAIRES_TL|Non Unique|Default|BUSINESS_GROUP_ID, LANGUAGE, NAME
HUMAN_RESOURCES|HRQ_QUESTIONNAIRES_TL_PK|HRQ_QUESTIONNAIRES_TL|Unique|Default|QUESTIONNAIRE_ID, QSTNR_VERSION_NUM, BUSINESS_GROUP_ID, LANGUAGE, ORA_SEED_SET1
HUMAN_RESOURCES|HRQ_QUESTIONNAIRES_TL_PK1|HRQ_QUESTIONNAIRES_TL|Unique|Default|QUESTIONNAIRE_ID, QSTNR_VERSION_NUM, BUSINESS_GROUP_ID, LANGUAGE, ORA_SEED_SET2
HUMAN_RESOURCES|IRC_AF_PAGE_BLK_SUPDOCS_FK1|IRC_AF_PAGE_BLK_SUPDOCS|Non Unique|Default|PAGE_BLOCK_ID
HUMAN_RESOURCES|IRC_AF_PAGE_BLK_SUPDOCS_PK|IRC_AF_PAGE_BLK_SUPDOCS|Unique|Default|PAGE_BLOCK_SUPDOC_ID
HUMAN_RESOURCES|HRT_CONTENT_PROPS_TL_PK|HRT_CONTENT_PROPS_TL|Unique|Default|CONTENT_TYPE_PROP_ID, BUSINESS_GROUP_ID, LANGUAGE, ORA_SEED_SET1
HUMAN_RESOURCES|HRT_CONTENT_PROPS_TL_PK1|HRT_CONTENT_PROPS_TL|Unique|Default|CONTENT_TYPE_PROP_ID, BUSINESS_GROUP_ID, LANGUAGE, ORA_SEED_SET2
