OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SIGNAL_ATTRIBUTES|SIGNAL_ID|zca_signals|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SIGNAL_DEFINITIONS|SIGNAL_DEF_ID|zca_signal_definitions|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SIGNAL_EVENTS|SIGNAL_EVENT_ID|zca_signal_events|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SIGNALS|SIGNAL_EVENT_ID|zca_signal_events|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SIGNALS|SIGNAL_DEF_ID|zca_signal_definitions|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SIGNALS|SIGNAL_ID|zca_signals|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SRT_REPORT_DEF|REPORT_ID|zca_srt_report_def|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SRT_REPORT_DEF_SHARE|REPORT_ID|zca_srt_report_def|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_UNDELIVERED_SIGNAL_OBJECTS|ZCA_UNDELIVERED_SIGNALS_ID|zca_undelivered_signals|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_UNDELIVERED_SIGNALS|ZCA_UNDELIVERED_SIGNALS_ID|zca_undelivered_signals|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_USER_ACTION|USER_ACTION_ID, SANDBOX_ID|zca_user_action|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_USER_ACTION|USER_ACTION_ID, SANDBOX_ID|zca_user_action|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_USER_ACTION|USER_ACTION_ID, SANDBOX_ID|zca_user_action|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_USER_ACTION_LOV_RESOURCE|USER_INPUT_ID|zca_user_action_user_input|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_USER_ACTION_NAV|USER_ACTION_ID, SANDBOX_ID|zca_user_action|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_USER_ACTION_REQ_PAYLOAD|USER_ACTION_ID, SANDBOX_ID|zca_user_action|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_USER_ACTION_URL_BINDING|USER_ACTION_ID, SANDBOX_ID|zca_user_action|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_USER_ACTION_USER_INPUT|USER_INPUT_ID|zca_user_action_user_input|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_USER_SALES_ACCOUNTS|USER_PARTY_ID|hz_parties|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_USER_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_BATCH_DATA_ENRICH_REQ|BATCH_REQUEST_ID|zch_batch_data_enrich_req|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_BATCH_DATA_ENRICH_REQ_DTLS|BATCH_REQUEST_ID|zch_batch_data_enrich_req|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_CLNS_CP_RESULTS|DATA_MGMT_BATCH_ID|zch_data_mgmt_obj_dtls|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_CLNS_LOC_RESULTS|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCH_DATA_MGMT_BATCHES_B|DATA_MGMT_BATCH_ID|zch_data_mgmt_batches_b|UNKNOWN|1
