OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|FUN_INTERFACE_DIST_LINES|FUN_INTERFACE_DIST_LINES|BATCH_DIST_ID|fun_interface_batchdists|ID|1
FUSION|fun_interface_rejections|FUN_INTERFACE_DIST_LINES|DIST_ID|fun_interface_dist_lines|ID|1
FUSION|exm_cards|EXM_CARD_PROGRAMS|CARD_PROGRAM_ID|exm_card_programs|ID|1
FUSION|exm_cc_download_params|EXM_CARD_PROGRAMS|CARD_PROGRAM_ID|exm_card_programs|ID|1
FUSION|exm_cc_acceptors|EXM_CARD_PROGRAMS|CARD_PROGRAM_ID|exm_card_programs|ID|1
FUSION|exm_cc_outstnd_trxn_sum|EXM_CARD_PROGRAMS|CARD_PROGRAM_ID|exm_card_programs|ID|1
FUSION|exm_cc_upload_rules|EXM_CARD_PROGRAMS|CARD_PROGRAM_ID|exm_card_programs|ID|1
FUSION|exm_cc_company_accounts|EXM_CARD_PROGRAMS|CARD_PROGRAM_ID|exm_card_programs|ID|1
FUSION|XLE_REG_FUNCTIONS|XLE_REG_FUNCTIONS|REGISTRATION_ID|xle_registrations|ID|1
FUSION|VRM_RECON_SUMMARY_CCID|VRM_RECON_SUMMARY_CCID|CODE_COMBINATION_ID|gl_code_combinations|ID|1
FUSION|VRM_RECON_SUMMARY_CCID|VRM_RECON_SUMMARY_CCID|LEDGER_ID|gl_ledgers|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|COLL_BATCH_ID|jl_br_ar_coll_batches_all|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|CALCULATED_INTEREST_CCID|gl_code_combinations|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|INTEREST_WRITEOFF_CCID|gl_code_combinations|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|RECEIPT_METHOD_ID, BANK_ACCOUNT_ID|ar_receipt_method_accounts_all|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|ABATEMENT_WRITEOFF_CCID|gl_code_combinations|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|ABATEMENT_REVENUE_CCID|gl_code_combinations|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|INTEREST_REVENUE_CCID|gl_code_combinations|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|CALCULATED_INTEREST_RECTRX_ID|gl_code_combinations|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|INTEREST_WRITEOFF_RECTRX_ID|gl_code_combinations|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|INTEREST_REVENUE_RECTRX_ID|gl_code_combinations|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|ABATEMENT_WRITEOFF_RECTRX_ID|gl_code_combinations|ID|1
FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|JL_BR_AR_COLLECTION_DOCS_ALL|ABATE_REVENUE_RECTRX_ID|gl_code_combinations|ID|1
