OWNER|INDEX_NAME|TABLE_NAME|UNIQUENESS|COLUMNS
FUSION|CST_STD_OH_RATE_DETAILS_U1|CST_STD_OVERHEAD_RATE_DETAILS|Unique|STD_OVERHEAD_RATE_ID, COST_ELEMENT_ID, EXPENSE_POOL_ID
FUSION|CST_STD_OH_RATES_N1|CST_STD_OVERHEAD_RATES|Non Unique|PREVIOUS_STD_OVERHEAD_RATE_ID
FUSION|CST_STD_OH_RATES_PK|CST_STD_OVERHEAD_RATES|Unique|STD_OVERHEAD_RATE_ID
FUSION|CST_STD_OH_RATES_U1|CST_STD_OVERHEAD_RATES|Unique|COST_ORG_ID, COST_BOOK_ID, INVENTORY_ORG_ID, OVERHEAD_RATE_TYPE, CATEGORY_SET_ID, CATEGORY_ID, INVENTORY_ITEM_ID, WORK_CENTER_ID, RESOURCE_TYPE, EFFECTIVE_START_DATE
FUSION|CST_STD_RES_RATE_DTLS_PK|CST_STD_RESOURCE_RATE_DETAILS|Unique|STD_RESOURCE_RATE_DETAIL_ID
FUSION|CST_STD_RES_RATE_DTLS_U1|CST_STD_RESOURCE_RATE_DETAILS|Unique|STD_RESOURCE_RATE_ID, COST_ELEMENT_ID, EXPENSE_POOL_ID, COST_COMPONENT_ID
FUSION|CST_STD_RESOURCE_RATES_N1|CST_STD_RESOURCE_RATES|Non Unique|COST_ORG_ID, COST_BOOK_ID, RESOURCE_ID, EFFECTIVE_START_DATE
FUSION|CST_STD_RESOURCE_RATES_N2|CST_STD_RESOURCE_RATES|Non Unique|PREVIOUS_STD_RESOURCE_RATE_ID
FUSION|CST_STD_RESOURCE_RATES_N3|CST_STD_RESOURCE_RATES|Non Unique|STATUS_CODE
FUSION|CST_STD_RESOURCE_RATES_N4|CST_STD_RESOURCE_RATES|Non Unique|INV_ORG_ID
FUSION|CST_STD_RESOURCE_RATES_PK|CST_STD_RESOURCE_RATES|Unique|STD_RESOURCE_RATE_ID
FUSION|CST_STD_RESOURCE_RATES_U1|CST_STD_RESOURCE_RATES|Unique|SCENARIO_ID, RESOURCE_ID
