OWNER|SYNONYM_NAME|TABLE_OWNER|TABLE_NAME|DB_LINK
FUSION|GTG_TS_LEGISLATIVEDATAGRPS|FUSION_GRC|GTG_TS_LEGISLATIVEDATAGRPS|
FUSION|GTG_TS_LEGISLATIVEDATAGRPS_S|FUSION_GRC|GTG_TS_LEGISLATIVEDATAGRPS_S|
FUSION|GTG_TS_OPERATINGUNIT|FUSION_GRC|GTG_TS_OPERATINGUNIT|
FUSION|GTG_TS_OPERATINGUNIT_S|FUSION_GRC|GTG_TS_OPERATINGUNIT_S|
FUSION|GTG_TS_ORDER|FUSION_GRC|GTG_TS_ORDER|
FUSION|GTG_TS_ORDER_S|FUSION_GRC|GTG_TS_ORDER_S|
FUSION|GTG_TS_PAYABLESAGINGPERIOD|FUSION_GRC|GTG_TS_PAYABLESAGINGPERIOD|
FUSION|GTG_TS_PAYABLESAGINGPERIOD_S|FUSION_GRC|GTG_TS_PAYABLESAGINGPERIOD_S|
FUSION|GTG_TS_PAYABLESINVOICEHOLD|FUSION_GRC|GTG_TS_PAYABLESINVOICEHOLD|
FUSION|GTG_TS_PAYABLESINVOICEHOLD_S|FUSION_GRC|GTG_TS_PAYABLESINVOICEHOLD_S|
FUSION|GTG_TS_PAYABLESPAYMENTTERM|FUSION_GRC|GTG_TS_PAYABLESPAYMENTTERM|
FUSION|GTG_TS_PAYABLESPAYMENTTERM_S|FUSION_GRC|GTG_TS_PAYABLESPAYMENTTERM_S|
FUSION|GTG_TS_PAYABLESSETUPGENERAL|FUSION_GRC|GTG_TS_PAYABLESSETUPGENERAL|
FUSION|GTG_TS_PAYABLESSETUPGENERAL_S|FUSION_GRC|GTG_TS_PAYABLESSETUPGENERAL_S|
FUSION|GTG_TS_PAYABLESSETUPINVOICE|FUSION_GRC|GTG_TS_PAYABLESSETUPINVOICE|
FUSION|GTG_TS_PAYABLESSETUPINVOICE_S|FUSION_GRC|GTG_TS_PAYABLESSETUPINVOICE_S|
FUSION|GTG_TS_PAYASMS|FUSION_GRC|GTG_TS_PAYASMS|
FUSION|GTG_TS_PAYASMS_S|FUSION_GRC|GTG_TS_PAYASMS_S|
FUSION|GTG_TS_PAYDEDUCTIONTYPES|FUSION_GRC|GTG_TS_PAYDEDUCTIONTYPES|
FUSION|GTG_TS_PAYDEDUCTIONTYPES_S|FUSION_GRC|GTG_TS_PAYDEDUCTIONTYPES_S|
FUSION|GTG_TS_PAYINVOICEBATCHES|FUSION_GRC|GTG_TS_PAYINVOICEBATCHES|
FUSION|GTG_TS_PAYINVOICEBATCHES_S|FUSION_GRC|GTG_TS_PAYINVOICEBATCHES_S|
FUSION|GTG_TS_PAYINVOICEDETAILS|FUSION_GRC|GTG_TS_PAYINVOICEDETAILS|
FUSION|GTG_TS_PAYINVOICEDETAILS_S|FUSION_GRC|GTG_TS_PAYINVOICEDETAILS_S|
FUSION|GTG_TS_PAYMENTCARD|FUSION_GRC|GTG_TS_PAYMENTCARD|
FUSION|GTG_TS_PAYMENTCARD_S|FUSION_GRC|GTG_TS_PAYMENTCARD_S|
FUSION|GTG_TS_PAYMENTFORMATS|FUSION_GRC|GTG_TS_PAYMENTFORMATS|
FUSION|GTG_TS_PAYMENTFORMATS_S|FUSION_GRC|GTG_TS_PAYMENTFORMATS_S|
FUSION|GTG_TS_PAYMENTINSTRUMENTS|FUSION_GRC|GTG_TS_PAYMENTINSTRUMENTS|
FUSION|GTG_TS_PAYMENTINSTRUMENTS_S|FUSION_GRC|GTG_TS_PAYMENTINSTRUMENTS_S|
FUSION|GTG_TS_PAYMENTMETHOD|FUSION_GRC|GTG_TS_PAYMENTMETHOD|
FUSION|GTG_TS_PAYMENTMETHOD_S|FUSION_GRC|GTG_TS_PAYMENTMETHOD_S|
FUSION|GTG_TS_PAYMENTPROCESSREQ|FUSION_GRC|GTG_TS_PAYMENTPROCESSREQ|
FUSION|GTG_TS_PAYMENTPROCESSREQ_S|FUSION_GRC|GTG_TS_PAYMENTPROCESSREQ_S|
FUSION|GTG_TS_PAYMENTPROFILES|FUSION_GRC|GTG_TS_PAYMENTPROFILES|
FUSION|GTG_TS_PAYMENTPROFILES_S|FUSION_GRC|GTG_TS_PAYMENTPROFILES_S|
FUSION|GTG_TS_PAYPAYMENTSCHEDULE|FUSION_GRC|GTG_TS_PAYPAYMENTSCHEDULE|
FUSION|GTG_TS_PAYPAYMENTSCHEDULE_S|FUSION_GRC|GTG_TS_PAYPAYMENTSCHEDULE_S|
FUSION|GTG_TS_PAYPAYROLLRELATIONS|FUSION_GRC|GTG_TS_PAYPAYROLLRELATIONS|
FUSION|GTG_TS_PAYPAYROLLRELATIONS_S|FUSION_GRC|GTG_TS_PAYPAYROLLRELATIONS_S|
FUSION|GTG_TS_PAYPROCUREMENTCARD|FUSION_GRC|GTG_TS_PAYPROCUREMENTCARD|
FUSION|GTG_TS_PAYPROCUREMENTCARD_S|FUSION_GRC|GTG_TS_PAYPROCUREMENTCARD_S|
FUSION|GTG_TS_PAYROLLDEFINITION|FUSION_GRC|GTG_TS_PAYROLLDEFINITION|
FUSION|GTG_TS_PAYROLLDEFINITION_S|FUSION_GRC|GTG_TS_PAYROLLDEFINITION_S|
FUSION|GTG_TS_PAYROLLFLOWS|FUSION_GRC|GTG_TS_PAYROLLFLOWS|
FUSION|GTG_TS_PAYROLLFLOWS_S|FUSION_GRC|GTG_TS_PAYROLLFLOWS_S|
FUSION|GTG_TS_PAYROLLTRANSACTIONS|FUSION_GRC|GTG_TS_PAYROLLTRANSACTIONS|
FUSION|GTG_TS_PAYROLLTRANSACTIONS_S|FUSION_GRC|GTG_TS_PAYROLLTRANSACTIONS_S|
FUSION|GTG_TS_PAYSETUPINVHOLDCODES|FUSION_GRC|GTG_TS_PAYSETUPINVHOLDCODES|
FUSION|GTG_TS_PAYSETUPINVHOLDCODES_S|FUSION_GRC|GTG_TS_PAYSETUPINVHOLDCODES_S|
FUSION|GTG_TS_PAYSETUPPAYMENTS|FUSION_GRC|GTG_TS_PAYSETUPPAYMENTS|
FUSION|GTG_TS_PAYSETUPPAYMENTS_S|FUSION_GRC|GTG_TS_PAYSETUPPAYMENTS_S|
FUSION|GTG_TS_PAYSTANDARDINVOICE|FUSION_GRC|GTG_TS_PAYSTANDARDINVOICE|
FUSION|GTG_TS_PAYSTANDARDINVOICE_S|FUSION_GRC|GTG_TS_PAYSTANDARDINVOICE_S|
FUSION|GTG_TS_PAYTIMEDEF|FUSION_GRC|GTG_TS_PAYTIMEDEF|
FUSION|GTG_TS_PAYTIMEDEF_S|FUSION_GRC|GTG_TS_PAYTIMEDEF_S|
FUSION|GTG_TS_PERSON|FUSION_GRC|GTG_TS_PERSON|
FUSION|GTG_TS_PERSONALPAYMENTMTHD|FUSION_GRC|GTG_TS_PERSONALPAYMENTMTHD|
FUSION|GTG_TS_PERSONALPAYMENTMTHD_S|FUSION_GRC|GTG_TS_PERSONALPAYMENTMTHD_S|
FUSION|GTG_TS_PERSONASSIGNMENT|FUSION_GRC|GTG_TS_PERSONASSIGNMENT|
FUSION|GTG_TS_PERSONASSIGNMENT_S|FUSION_GRC|GTG_TS_PERSONASSIGNMENT_S|
FUSION|GTG_TS_PERSON_S|FUSION_GRC|GTG_TS_PERSON_S|
FUSION|GTG_TS_PORAPPROVROUTINGRULE|FUSION_GRC|GTG_TS_PORAPPROVROUTINGRULE|
FUSION|GTG_TS_PORAPPROVROUTINGRULE_S|FUSION_GRC|GTG_TS_PORAPPROVROUTINGRULE_S|
FUSION|GTG_TS_POSITIONS|FUSION_GRC|GTG_TS_POSITIONS|
FUSION|GTG_TS_POSITIONS_S|FUSION_GRC|GTG_TS_POSITIONS_S|
FUSION|GTG_TS_PROJECTBASICINFO|FUSION_GRC|GTG_TS_PROJECTBASICINFO|
FUSION|GTG_TS_PROJECTBASICINFO_S|FUSION_GRC|GTG_TS_PROJECTBASICINFO_S|
FUSION|GTG_TS_PROJECTCONTRACT|FUSION_GRC|GTG_TS_PROJECTCONTRACT|
FUSION|GTG_TS_PROJECTCONTRACT_S|FUSION_GRC|GTG_TS_PROJECTCONTRACT_S|
FUSION|GTG_TS_PROJECTCOSTS|FUSION_GRC|GTG_TS_PROJECTCOSTS|
FUSION|GTG_TS_PROJECTCOSTS_S|FUSION_GRC|GTG_TS_PROJECTCOSTS_S|
FUSION|GTG_TS_PROJECTINVOICES|FUSION_GRC|GTG_TS_PROJECTINVOICES|
FUSION|GTG_TS_PROJECTINVOICES_S|FUSION_GRC|GTG_TS_PROJECTINVOICES_S|
FUSION|GTG_TS_PSEUDOPERIODRATES|FUSION_GRC|GTG_TS_PSEUDOPERIODRATES|
FUSION|GTG_TS_PSEUDOPERIODRATES_S|FUSION_GRC|GTG_TS_PSEUDOPERIODRATES_S|
FUSION|GTG_TS_PURAPPROVEDSUPPLIER|FUSION_GRC|GTG_TS_PURAPPROVEDSUPPLIER|
FUSION|GTG_TS_PURAPPROVEDSUPPLIER_S|FUSION_GRC|GTG_TS_PURAPPROVEDSUPPLIER_S|
FUSION|GTG_TS_PURAPPROVSUPPLSTSTAT|FUSION_GRC|GTG_TS_PURAPPROVSUPPLSTSTAT|
FUSION|GTG_TS_PURAPPROVSUPPLSTSTAT_S|FUSION_GRC|GTG_TS_PURAPPROVSUPPLSTSTAT_S|
FUSION|GTG_TS_PURCHASEORDER|FUSION_GRC|GTG_TS_PURCHASEORDER|
FUSION|GTG_TS_PURCHASEORDER_S|FUSION_GRC|GTG_TS_PURCHASEORDER_S|
FUSION|GTG_TS_PURCHASINGCONTRACTS|FUSION_GRC|GTG_TS_PURCHASINGCONTRACTS|
FUSION|GTG_TS_PURCHASINGCONTRACTS_S|FUSION_GRC|GTG_TS_PURCHASINGCONTRACTS_S|
FUSION|GTG_TS_PURCHASINGLINETYPE|FUSION_GRC|GTG_TS_PURCHASINGLINETYPE|
FUSION|GTG_TS_PURCHASINGLINETYPE_S|FUSION_GRC|GTG_TS_PURCHASINGLINETYPE_S|
FUSION|GTG_TS_PURCHASINGUNNUMBER|FUSION_GRC|GTG_TS_PURCHASINGUNNUMBER|
FUSION|GTG_TS_PURCHASINGUNNUMBER_S|FUSION_GRC|GTG_TS_PURCHASINGUNNUMBER_S|
FUSION|GTG_TS_PURHAZARDCLASS|FUSION_GRC|GTG_TS_PURHAZARDCLASS|
FUSION|GTG_TS_PURHAZARDCLASS_S|FUSION_GRC|GTG_TS_PURHAZARDCLASS_S|
FUSION|GTG_TS_PURRECEIVINGOPTIONS|FUSION_GRC|GTG_TS_PURRECEIVINGOPTIONS|
FUSION|GTG_TS_PURRECEIVINGOPTIONS_S|FUSION_GRC|GTG_TS_PURRECEIVINGOPTIONS_S|
FUSION|GTG_TS_PURSETUPGENERAL|FUSION_GRC|GTG_TS_PURSETUPGENERAL|
FUSION|GTG_TS_PURSETUPGENERAL_S|FUSION_GRC|GTG_TS_PURSETUPGENERAL_S|
FUSION|GTG_TS_RECEIPT|FUSION_GRC|GTG_TS_RECEIPT|
FUSION|GTG_TS_RECEIPT_S|FUSION_GRC|GTG_TS_RECEIPT_S|
FUSION|GTG_TS_RECEIVABLESINVOICE|FUSION_GRC|GTG_TS_RECEIVABLESINVOICE|
FUSION|GTG_TS_RECEIVABLESINVOICE_S|FUSION_GRC|GTG_TS_RECEIVABLESINVOICE_S|
FUSION|GTG_TS_RECVADJUSTMENTS|FUSION_GRC|GTG_TS_RECVADJUSTMENTS|
FUSION|GTG_TS_RECVADJUSTMENTS_S|FUSION_GRC|GTG_TS_RECVADJUSTMENTS_S|
FUSION|GTG_TS_RECVPAYMENTSCHEDULE|FUSION_GRC|GTG_TS_RECVPAYMENTSCHEDULE|
FUSION|GTG_TS_RECVPAYMENTSCHEDULE_S|FUSION_GRC|GTG_TS_RECVPAYMENTSCHEDULE_S|
FUSION|GTG_TS_RECVSTANDARDRECEIPT|FUSION_GRC|GTG_TS_RECVSTANDARDRECEIPT|
FUSION|GTG_TS_RECVSTANDARDRECEIPT_S|FUSION_GRC|GTG_TS_RECVSTANDARDRECEIPT_S|
FUSION|GTG_TS_RECVTRANACTIONTYPE|FUSION_GRC|GTG_TS_RECVTRANACTIONTYPE|
FUSION|GTG_TS_RECVTRANACTIONTYPE_S|FUSION_GRC|GTG_TS_RECVTRANACTIONTYPE_S|
FUSION|GTG_TS_REQUISITION|FUSION_GRC|GTG_TS_REQUISITION|
FUSION|GTG_TS_REQUISITION_S|FUSION_GRC|GTG_TS_REQUISITION_S|
FUSION|GTG_TS_SALARY|FUSION_GRC|GTG_TS_SALARY|
FUSION|GTG_TS_SALARYBASIS|FUSION_GRC|GTG_TS_SALARYBASIS|
FUSION|GTG_TS_SALARYBASIS_S|FUSION_GRC|GTG_TS_SALARYBASIS_S|
FUSION|GTG_TS_SALARY_S|FUSION_GRC|GTG_TS_SALARY_S|
FUSION|GTG_TS_SENSITIVEDATA|FUSION_GRC|GTG_TS_SENSITIVEDATA|
FUSION|GTG_TS_SENSITIVEDATA_S|FUSION_GRC|GTG_TS_SENSITIVEDATA_S|
FUSION|GTG_TS_SUPPLIER|FUSION_GRC|GTG_TS_SUPPLIER|
FUSION|GTG_TS_SUPPLIERCONTACTS|FUSION_GRC|GTG_TS_SUPPLIERCONTACTS|
FUSION|GTG_TS_SUPPLIERCONTACTS_S|FUSION_GRC|GTG_TS_SUPPLIERCONTACTS_S|
FUSION|GTG_TS_SUPPLIERSITELOCATION|FUSION_GRC|GTG_TS_SUPPLIERSITELOCATION|
FUSION|GTG_TS_SUPPLIERSITELOCATION_S|FUSION_GRC|GTG_TS_SUPPLIERSITELOCATION_S|
FUSION|GTG_TS_SUPPLIER_S|FUSION_GRC|GTG_TS_SUPPLIER_S|
FUSION|GTG_TS_TIMECARD|FUSION_GRC|GTG_TS_TIMECARD|
FUSION|GTG_TS_TIMECARDINFO|FUSION_GRC|GTG_TS_TIMECARDINFO|
FUSION|GTG_TS_TIMECARDINFO_S|FUSION_GRC|GTG_TS_TIMECARDINFO_S|
FUSION|GTG_TS_TIMECARD_S|FUSION_GRC|GTG_TS_TIMECARD_S|
FUSION|GTG_TS_TRANSACTIONCALENDAR|FUSION_GRC|GTG_TS_TRANSACTIONCALENDAR|
FUSION|GTG_TS_TRANSACTIONCALENDAR_S|FUSION_GRC|GTG_TS_TRANSACTIONCALENDAR_S|
FUSION|GTG_TS_WRKFLWCASHADVAPPROV|FUSION_GRC|GTG_TS_WRKFLWCASHADVAPPROV|
FUSION|GTG_TS_WRKFLWCASHADVAPPROV_S|FUSION_GRC|GTG_TS_WRKFLWCASHADVAPPROV_S|
FUSION|GTG_TS_WRKFLWEXPRPTAPPROV|FUSION_GRC|GTG_TS_WRKFLWEXPRPTAPPROV|
FUSION|GTG_TS_WRKFLWEXPRPTAPPROV_S|FUSION_GRC|GTG_TS_WRKFLWEXPRPTAPPROV_S|
FUSION|GTG_TS_WRKFLWJOURNALAPPROV|FUSION_GRC|GTG_TS_WRKFLWJOURNALAPPROV|
FUSION|GTG_TS_WRKFLWJOURNALAPPROV_S|FUSION_GRC|GTG_TS_WRKFLWJOURNALAPPROV_S|
FUSION|GTG_TS_WRKFLWPAYAPPROVS|FUSION_GRC|GTG_TS_WRKFLWPAYAPPROVS|
FUSION|GTG_TS_WRKFLWPAYAPPROVS_S|FUSION_GRC|GTG_TS_WRKFLWPAYAPPROVS_S|
FUSION|GTG_TS_WRKFLWPAYMENTAPPROV|FUSION_GRC|GTG_TS_WRKFLWPAYMENTAPPROV|
FUSION|GTG_TS_WRKFLWPAYMENTAPPROV_S|FUSION_GRC|GTG_TS_WRKFLWPAYMENTAPPROV_S|
FUSION|GTG_TS_WRKFLWPOAPPROVAL|FUSION_GRC|GTG_TS_WRKFLWPOAPPROVAL|
FUSION|GTG_TS_WRKFLWPOAPPROVAL_S|FUSION_GRC|GTG_TS_WRKFLWPOAPPROVAL_S|
FUSION|GTG_TS_WRKFLWSALARYAPPROV|FUSION_GRC|GTG_TS_WRKFLWSALARYAPPROV|
FUSION|GTG_TS_WRKFLWSALARYAPPROV_S|FUSION_GRC|GTG_TS_WRKFLWSALARYAPPROV_S|
FUSION|GTG_TS_WRKFLWSUPPAPPROVS|FUSION_GRC|GTG_TS_WRKFLWSUPPAPPROVS|
FUSION|GTG_TS_WRKFLWSUPPAPPROVS_S|FUSION_GRC|GTG_TS_WRKFLWSUPPAPPROVS_S|
FUSION|GTG_TS_WRKFLWSUPPREGAPPROV|FUSION_GRC|GTG_TS_WRKFLWSUPPREGAPPROV|
FUSION|GTG_TS_WRKFLWSUPPREGAPPROV_S|FUSION_GRC|GTG_TS_WRKFLWSUPPREGAPPROV_S|
FUSION|GTG_UDAP_ACCESS|FUSION_GRC|GTG_UDAP_ACCESS|
FUSION|GTG_UDAP_B|FUSION_GRC|GTG_UDAP_B|
FUSION|GTG_UDAP_METADATA|FUSION_GRC|GTG_UDAP_METADATA|
FUSION|GTG_UDAP_SD_ACCESS|FUSION_GRC|GTG_UDAP_SD_ACCESS|
FUSION|GTG_UDAP_SD_B|FUSION_GRC|GTG_UDAP_SD_B|
FUSION|GTG_UDAP_SD_TL|FUSION_GRC|GTG_UDAP_SD_TL|
FUSION|GTG_UDAP_SD_VL|FUSION_GRC|GTG_UDAP_SD_VL|
FUSION|GTG_UDAP_TL|FUSION_GRC|GTG_UDAP_TL|
FUSION|GTG_UDAP_VL|FUSION_GRC|GTG_UDAP_VL|
FUSION|GTG_USER_DEFINED_OBJ_B|FUSION_GRC|GTG_USER_DEFINED_OBJ_B|
FUSION|GTG_USER_DEFINED_OBJ_TL|FUSION_GRC|GTG_USER_DEFINED_OBJ_TL|
FUSION|GTG_USER_DEFINED_OBJ_VL|FUSION_GRC|GTG_USER_DEFINED_OBJ_VL|
FUSION|GTG_USER_PROV_ID_S|FUSION_GRC|GTG_USER_PROV_ID_S|
FUSION|GTG_USER_PROV_INCIDENTS|FUSION_GRC|GTG_USER_PROV_INCIDENTS|
FUSION|GTG_USER_PROV_INCIDENTS_S|FUSION_GRC|GTG_USER_PROV_INCIDENTS_S|
FUSION|GTG_USER_PROV_INC_PATH|FUSION_GRC|GTG_USER_PROV_INC_PATH|
FUSION|GTG_USER_PROV_INC_PATH_S|FUSION_GRC|GTG_USER_PROV_INC_PATH_S|
FUSION|GTG_USER_PROV_JOB_INFO|FUSION_GRC|GTG_USER_PROV_JOB_INFO|
FUSION|GTG_USER_PROV_JOB_INFO_S|FUSION_GRC|GTG_USER_PROV_JOB_INFO_S|
FUSION|GTG_USER_PROV_ROLE_INPUT|FUSION_GRC|GTG_USER_PROV_ROLE_INPUT|
FUSION|GTG_USER_PROV_ROLE_INPUT_S|FUSION_GRC|GTG_USER_PROV_ROLE_INPUT_S|
FUSION|GTG_USER_PROV_USR_INPUT|FUSION_GRC|GTG_USER_PROV_USR_INPUT|
FUSION|GTG_USER_PROV_USR_INPUT_S|FUSION_GRC|GTG_USER_PROV_USR_INPUT_S|
FUSION|GTG_USER_SEC_CTX_INPUT|FUSION_GRC|GTG_USER_SEC_CTX_INPUT|
FUSION|GTG_USER_SEC_CTX_INPUT_S|FUSION_GRC|GTG_USER_SEC_CTX_INPUT_S|
FUSION|GTG_USR_RESULT_SUMMARY|FUSION_GRC|GTG_USR_RESULT_SUMMARY|
FUSION|HRT_NOTES_R11|FUSION|HRT_NOTES_R10|
FUSION|HRT_NOTES_R12|FUSION|HRT_NOTES_R10|
FUSION|HR_OPERATING_UNITS|FUSION|FUN_OU_BU_TEMP_V|
FUSION|IEX_DELINQUENCIES|FUSION|IEX_DELINQUENCIES_ALL|
FUSION|IEX_METRIC_SUMMARIES|FUSION|IEX_METRIC_SUMMARIES_ALL|
FUSION|INV_GRADES|FUSION|INV_GRADES_VL|
FUSION|INV_INTERORG_DEFINITIONS|FUSION|INV_INTERORG_PARAMETERS_V|
FUSION|INV_MATERIAL_STATUSES|FUSION|INV_MATERIAL_STATUSES_VL|
FUSION|INV_RULE_14_DYD|FUSION_DYNAMIC|INV_RULE_14_DYD|
FUSION|INV_RULE_1_DYD|FUSION_DYNAMIC|INV_RULE_1_DYD|
FUSION|INV_RULE_2_DYD|FUSION_DYNAMIC|INV_RULE_2_DYD|
FUSION|INV_RULE_PICK_PKG1_DYD|FUSION_DYNAMIC|INV_RULE_PICK_PKG1_DYD|
FUSION|INV_TRANSACTION_TYPES|FUSION|INV_TRANSACTION_TYPES_VL|
FUSION|INV_TXN_SOURCE_TYPES|FUSION|INV_TXN_SOURCE_TYPES_VL|
FUSION|INV_UNITS_OF_MEASURE|FUSION|INV_UNITS_OF_MEASURE_VL|
FUSION|INV_UOM_CLASSES|FUSION|INV_UOM_CLASSES_VL|
FUSION|JA_CN_MISC_PARAM|FUSION|JA_CN_MISC_PARAM_ALL|
FUSION|JA_CN_TRX_HEADERS|FUSION|JA_CN_TRX_HEADERS_ALL|
FUSION|JA_CN_TRX_LINES|FUSION|JA_CN_TRX_LINES_ALL|
FUSION|JA_CN_VAT_HEADERS|FUSION|JA_CN_VAT_HEADERS_ALL|
FUSION|JA_CN_VAT_LINES|FUSION|JA_CN_VAT_LINES_ALL|
FUSION|JG_DOC_SEQ_DERIVATIONS_F|FUSION|JG_DOC_SEQ_DERIVATIONS_ALL_F|
FUSION|JG_FSCL_ATRB_INT_ERRORS_GT|FUSION|JG_FSCL_ATRB_INT_ERRORS_ALL_GT|
FUSION|JG_FSCL_DOC_ASSET_CNTRLS_F|FUSION|JG_FSCL_DOC_ASSET_CNTRLS_ALL_F|
FUSION|JG_FSCL_DOC_ASSET_XFER_INT|FUSION|JG_FSCL_DOC_ASSET_XFER_ALL_INT|
FUSION|JG_FSCL_DOC_GEN_CNTRLS_F|FUSION|JG_FSCL_DOC_GEN_CNTRLS_ALL_F|
FUSION|JG_FSCL_DOC_GEN_ERRORS|FUSION|JG_FSCL_DOC_GEN_ERRORS_ALL|
FUSION|JG_FSCL_DOC_HDRS|FUSION|JG_FSCL_DOC_HDRS_ALL|
FUSION|JG_FSCL_DOC_LINES|FUSION|JG_FSCL_DOC_LINES_ALL|
FUSION|JG_FSCL_DOC_LINE_DTLS|FUSION|JG_FSCL_DOC_LINE_DTLS_ALL|
FUSION|JG_FSCL_DOC_RELATIONS|FUSION|JG_FSCL_DOC_RELATIONS_ALL|
FUSION|JG_FSCL_HDRS_ATRB_EXT|FUSION|JG_FSCL_HDRS_ATRB_EXT_ALL|
FUSION|JG_FSCL_HDR_DTLS_ATRB_EXT|FUSION|JG_FSCL_HDR_DTLS_ATRB_EXT_ALL|
FUSION|JG_FSCL_LINES_ATRB_EXT|FUSION|JG_FSCL_LINES_ATRB_EXT_ALL|
FUSION|JG_FSCL_LN_DTLS_ATRB_EXT|FUSION|JG_FSCL_LN_DTLS_ATRB_EXT_ALL|
FUSION|JG_FSCL_TAX_LINES|FUSION|JG_FSCL_TAX_LINES_ALL|
FUSION|JG_SYSTEM_OPTIONS|FUSION|JG_SYSTEM_OPTIONS_ALL|
FUSION|JL_AR_AP_WHT_CERTIFICATES|FUSION|JL_AR_AP_WHT_CERTIFICATES_ALL|
FUSION|JL_BR_AP_BANK_RETURNS|FUSION|JL_BR_AP_BANK_RETURNS_ALL|
FUSION|JL_BR_AP_COLLECTION_DOCS|FUSION|JL_BR_AP_COLLECTION_DOCS_ALL|
FUSION|JL_BR_AP_COLL_DOCS_DET|FUSION|JL_BR_AP_COLL_DOCS_DET_ALL|
FUSION|JL_BR_AP_CONSOLID_INVOICES|FUSION|JL_BR_AP_CONSOLID_INVOICES_ALL|
FUSION|JL_BR_AP_INT_COLLECT|FUSION|JL_BR_AP_INT_COLLECT_ALL|
FUSION|JL_BR_AP_INT_COLLECT_EXT|FUSION|JL_BR_AP_INT_COLLECT_EXT_ALL|
FUSION|JL_BR_AR_BANK_RETURNS|FUSION|JL_BR_AR_BANK_RETURNS_ALL|
FUSION|JL_BR_AR_BORDEROS|FUSION|JL_BR_AR_BORDEROS_ALL|
FUSION|JL_BR_AR_COLLECTION_DOCS|FUSION|JL_BR_AR_COLLECTION_DOCS_ALL|
FUSION|JL_BR_AR_COLL_BATCHES|FUSION|JL_BR_AR_COLL_BATCHES_ALL|
FUSION|JL_BR_AR_COLL_DOCS_DET|FUSION|JL_BR_AR_COLL_DOCS_DET_ALL|
FUSION|JL_BR_AR_COLL_DOCS_DET_WHT|FUSION|JL_BR_AR_COLL_DOCS_DET_WHT_ALL|
FUSION|JL_BR_AR_COMP_INV|FUSION|JL_BR_AR_COMP_INV_ALL|
FUSION|JL_BR_AR_DISTRIBUTNS|FUSION|JL_BR_AR_DISTRIBUTNS_ALL|
FUSION|JL_BR_AR_OCCURRENCE_DOCS|FUSION|JL_BR_AR_OCCURRENCE_DOCS_ALL|
FUSION|JL_BR_AR_REC_MET_ACCTS_DTL|FUSION|JL_BR_AR_REC_MET_ACCTS_DTL_ALL|
FUSION|JL_BR_AR_REC_MET_ACCTS_EXT|FUSION|JL_BR_AR_REC_MET_ACCTS_EXT_ALL|
FUSION|JL_BR_AR_REMIT_BORDEROS|FUSION|JL_BR_AR_REMIT_BORDEROS_ALL|
FUSION|JL_BR_AR_REMIT_COLL_BAT|FUSION|JL_BR_AR_REMIT_COLL_BAT_ALL|
FUSION|JL_BR_AR_RET_INTERFACE|FUSION|JL_BR_AR_RET_INTERFACE_ALL|
FUSION|JL_BR_AR_RET_INTERFACE_EXT|FUSION|JL_BR_AR_RET_INTERFACE_EXT_ALL|
FUSION|JL_BR_AR_SELECT_ACCOUNTS|FUSION|JL_BR_AR_SELECT_ACCOUNTS_ALL|
FUSION|JL_BR_AR_SELECT_CONTROLS|FUSION|JL_BR_AR_SELECT_CONTROLS_ALL|
FUSION|JL_CL_AP_WHT_CERTIFICATES|FUSION|JL_CL_AP_WHT_CERTIFICATES_ALL|
FUSION|MDS_CONTENT_ID_1_S_DYD|FUSION_DYNAMIC|MDS_CONTENT_ID_1_S_DYD|
FUSION|MDS_DOC_ID_1_S_DYD|FUSION_DYNAMIC|MDS_DOC_ID_1_S_DYD|
FUSION|MDS_LINEAGE_ID_1_S_DYD|FUSION_DYNAMIC|MDS_LINEAGE_ID_1_S_DYD|
FUSION|MKT_CM_SALES_CAMPAIGNS|FUSION|MKT_CM_CAMPAIGNS|
FUSION|MLOG$_ZBS_LOOKUP_VALUES_B|FUSION|MLOG$_zbs_lookup_values_b|
FUSION|MOT_TERR_HIERARCHY_DN|FUSION|MOT_TERR_HIERARCHY_RF_DN|
FUSION|MOW_99_DS1_ACTIVITYVO_DYD|FUSION_DYNAMIC|MOW_99_DS1_ACTIVITYVO_DYD|
FUSION|MOW_99_DS1_ASSETVO60_DYD|FUSION_DYNAMIC|MOW_99_DS1_ASSETVO60_DYD|
FUSION|MOW_99_DS1_BUDGETVO70_DYD|FUSION_DYNAMIC|MOW_99_DS1_BUDGETVO70_DYD|
FUSION|MOW_99_DS1_BUSINESSPL_DYD|FUSION_DYNAMIC|MOW_99_DS1_BUSINESSPL_DYD|
FUSION|MOW_99_DS1_CASEVO5_DYD|FUSION_DYNAMIC|MOW_99_DS1_CASEVO5_DYD|
FUSION|MOW_99_DS1_CLAIMVO78_DYD|FUSION_DYNAMIC|MOW_99_DS1_CLAIMVO78_DYD|
FUSION|MOW_99_DS1_COMPETITOR_DYD|FUSION_DYNAMIC|MOW_99_DS1_COMPETITOR_DYD|
FUSION|MOW_99_DS1_CONTACTPRE_DYD|FUSION_DYNAMIC|MOW_99_DS1_CONTACTPRE_DYD|
FUSION|MOW_99_DS1_CONTESTVO7_DYD|FUSION_DYNAMIC|MOW_99_DS1_CONTESTVO7_DYD|
FUSION|MOW_99_DS1_CONVERSATI_DYD|FUSION_DYNAMIC|MOW_99_DS1_CONVERSATI_DYD|
